Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission,subdomain,city,country,Diet_factor,Heating Energy Source_factor,Recycling_factor,Cooking_With_factor,Social Activity_factor,total_co2,Monthly Grocery Bill_share,Vehicle Monthly Distance Km_share,Waste Bag Weekly Count_share,How Long TV PC Daily Hour_share,How Many New Clothes Monthly_share,How Long Internet Daily Hour_share,Diet_factor_share,Heating Energy Source_factor_share,Recycling_factor_share,Cooking_With_factor_share,Social Activity_factor_share
underweight,female,pescatarian,less frequently,coal,private,never,281,rarely,4459,extra large,1,9,49,17,Yes,"['Paper', 'Glass']",['Oven'],2582,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,4816.0,0.05834717607973422,0.9258720930232558,0.00020764119601328904,0.0018687707641196014,0.010174418604651164,0.0035299003322259138,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,daily,coal,walk/bicycle,never,188,rarely,35,medium,3,14,22,24,Yes,"['Paper', 'Glass', 'Metal']","['Grill', 'Airfryer']",1454,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,286.0,0.6573426573426573,0.12237762237762238,0.01048951048951049,0.04895104895104895,0.07692307692307693,0.08391608391608392,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,more frequently,electricity,walk/bicycle,never,192,rarely,77,extra large,4,14,15,18,Sometimes,['Paper'],"['Stove', 'Oven', 'Microwave']",1790,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,320.0,0.6,0.240625,0.0125,0.04375,0.046875,0.05625,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,daily,electricity,private,sometimes,257,never,5372,medium,4,9,8,7,Yes,"['Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",2945,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,5657.0,0.04543044016263037,0.9496199398974722,0.0007070885628424961,0.001590949266395616,0.0014141771256849921,0.001237404984974368,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,twice a day,wood,public,often,70,frequently,161,small,6,2,43,0,No,"['Glass', 'Metal']",['Microwave'],2181,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,282.0,0.24822695035460993,0.5709219858156028,0.02127659574468085,0.0070921985815602835,0.1524822695035461,0.0,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,daily,coal,walk/bicycle,often,61,very frequently,0,large,2,3,11,13,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Oven']",2095,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,90.0,0.6777777777777778,0.0,0.022222222222222223,0.03333333333333333,0.12222222222222222,0.14444444444444443,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,daily,coal,walk/bicycle,often,136,rarely,41,medium,5,3,0,21,No,"['Plastic', 'Glass']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1660,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,206.0,0.6601941747572816,0.19902912621359223,0.024271844660194174,0.014563106796116505,0.0,0.10194174757281553,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,daily,coal,private,never,224,frequently,8842,extra large,6,7,19,10,Sometimes,"['Plastic', 'Glass', 'Metal']","['Stove', 'Microwave', 'Grill', 'Airfryer']",4497,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,9108.0,0.024593763724198508,0.9707949055775142,0.0006587615283267457,0.0007685551163812034,0.002086078173034695,0.0010979358805445762,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,less frequently,coal,walk/bicycle,never,154,very frequently,81,small,1,15,14,17,Sometimes,"['Paper', 'Glass']","['Stove', 'Grill', 'Airfryer']",3003,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,282.0,0.5460992907801419,0.2872340425531915,0.0035460992907801418,0.05319148936170213,0.04964539007092199,0.06028368794326241,0.0,0.0,0.0,0.0,0.0
overweight,male,omnivore,less frequently,natural gas,public,sometimes,218,very frequently,14,extra large,3,23,41,10,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",3672,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,309.0,0.7055016181229773,0.045307443365695796,0.009708737864077669,0.0744336569579288,0.13268608414239483,0.032362459546925564,0.0,0.0,0.0,0.0,0.0
normal,male,vegetarian,more frequently,wood,public,often,63,never,1580,medium,3,6,17,11,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1048,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,1680.0,0.0375,0.9404761904761905,0.0017857142857142857,0.0035714285714285713,0.01011904761904762,0.006547619047619048,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,more frequently,natural gas,walk/bicycle,never,268,very frequently,88,extra large,5,17,26,9,No,"['Paper', 'Plastic', 'Metal']","['Stove', 'Oven', 'Microwave']",2778,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,413.0,0.648910411622276,0.21307506053268765,0.012106537530266344,0.04116222760290557,0.06295399515738499,0.021791767554479417,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,twice a day,natural gas,walk/bicycle,sometimes,85,very frequently,17,large,7,0,3,12,No,"['Paper', 'Glass', 'Metal']",['Stove'],3015,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,124.0,0.6854838709677419,0.13709677419354838,0.056451612903225805,0.0,0.024193548387096774,0.0967741935483871,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,twice a day,electricity,private,never,241,frequently,7435,medium,7,18,37,21,No,"['Plastic', 'Glass']","['Oven', 'Microwave']",3916,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,7759.0,0.031060703698930273,0.9582420415001933,0.000902178115736564,0.002319886583322593,0.004768655754607553,0.002706534347209692,0.0,0.0,0.0,0.0,0.0
underweight,female,vegan,daily,coal,public,often,115,never,1610,large,3,3,4,4,Sometimes,"['Paper', 'Plastic', 'Glass', 'Metal']","['Grill', 'Airfryer']",818,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,1739.0,0.06612995974698102,0.9258194364577343,0.0017251293847038527,0.0017251293847038527,0.0023001725129384704,0.0023001725129384704,0.0,0.0,0.0,0.0,0.0
overweight,female,pescatarian,more frequently,electricity,walk/bicycle,often,296,very frequently,78,large,4,4,30,17,Sometimes,"['Plastic', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2729,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,429.0,0.6899766899766899,0.18181818181818182,0.009324009324009324,0.009324009324009324,0.06993006993006994,0.039627039627039624,0.0,0.0,0.0,0.0,0.0
obese,female,omnivore,less frequently,electricity,walk/bicycle,never,170,never,85,large,6,15,38,10,Yes,"['Plastic', 'Glass']","['Oven', 'Microwave']",1625,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,324.0,0.5246913580246914,0.2623456790123457,0.018518518518518517,0.046296296296296294,0.11728395061728394,0.030864197530864196,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,twice a day,electricity,private,often,255,rarely,8772,small,4,5,5,24,No,"['Paper', 'Plastic']","['Stove', 'Grill', 'Airfryer']",3306,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,9065.0,0.028130170987313845,0.9676778819635963,0.000441257584114727,0.0005515719801434088,0.0005515719801434088,0.0026475455046883617,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,less frequently,coal,private,sometimes,296,frequently,6813,medium,7,3,15,16,Yes,['Plastic'],['Stove'],4773,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,7150.0,0.0413986013986014,0.9528671328671329,0.000979020979020979,0.0004195804195804196,0.002097902097902098,0.0022377622377622378,0.0,0.0,0.0,0.0,0.0
overweight,male,vegan,daily,wood,private,often,82,very frequently,5863,extra large,7,12,34,22,Sometimes,[],['Oven'],5750,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,6020.0,0.01362126245847176,0.9739202657807309,0.0011627906976744186,0.0019933554817275745,0.005647840531561462,0.003654485049833887,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,twice a day,coal,walk/bicycle,sometimes,163,rarely,31,extra large,2,9,21,24,Sometimes,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",1392,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,250.0,0.652,0.124,0.008,0.036,0.084,0.096,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,twice a day,coal,private,never,264,very frequently,3570,small,5,17,28,22,Sometimes,"['Glass', 'Metal']","['Stove', 'Oven', 'Microwave']",2937,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,3906.0,0.06758832565284179,0.9139784946236559,0.0012800819252432156,0.004352278545826933,0.007168458781362007,0.0056323604710701485,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,more frequently,coal,private,sometimes,169,very frequently,8533,extra large,2,12,4,17,Yes,"['Plastic', 'Glass', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2618,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,8737.0,0.019343023921254435,0.9766510243790775,0.00022891152569531876,0.0013734691541719126,0.0004578230513906375,0.0019457479684102095,0.0,0.0,0.0,0.0,0.0
normal,male,omnivore,more frequently,electricity,walk/bicycle,often,169,frequently,93,extra large,3,8,43,5,Sometimes,['Metal'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2388,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,321.0,0.5264797507788161,0.2897196261682243,0.009345794392523364,0.024922118380062305,0.13395638629283488,0.01557632398753894,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,twice a day,electricity,private,sometimes,145,rarely,8840,small,1,11,42,18,No,"['Paper', 'Glass']","['Stove', 'Oven', 'Microwave']",5392,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,9057.0,0.0160097162415811,0.9760406315557028,0.00011041183614883516,0.0012145301976371867,0.004637297118251077,0.001987413050679033,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,twice a day,wood,private,often,132,very frequently,8860,large,3,17,31,23,No,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",5816,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,9066.0,0.01455989410986102,0.9772777410103685,0.00033090668431502316,0.0018751378777851313,0.0034193690712552393,0.0025369512464151777,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,less frequently,coal,private,sometimes,279,frequently,586,small,1,5,15,9,Yes,['Metal'],['Oven'],1818,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,895.0,0.311731843575419,0.6547486033519553,0.0011173184357541898,0.00558659217877095,0.01675977653631285,0.01005586592178771,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,more frequently,coal,private,sometimes,170,frequently,2834,large,6,4,25,9,Sometimes,"['Paper', 'Plastic']","['Stove', 'Oven']",4403,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,3048.0,0.0557742782152231,0.9297900262467191,0.001968503937007874,0.0013123359580052493,0.008202099737532808,0.002952755905511811,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,less frequently,natural gas,private,often,182,never,2850,medium,1,9,45,2,No,[],"['Stove', 'Oven']",1586,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,3089.0,0.05891874393007446,0.9226286824214956,0.0003237293622531564,0.0029135642602784073,0.014567821301392036,0.0006474587245063128,0.0,0.0,0.0,0.0,0.0
underweight,male,vegetarian,twice a day,wood,private,sometimes,253,never,7829,extra large,2,6,25,17,No,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",2448,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,8132.0,0.031111657648794883,0.9627397934087555,0.00024594195769798326,0.0007378258730939498,0.003074274471224791,0.002090506640432858,0.0,0.0,0.0,0.0,0.0
underweight,male,pescatarian,twice a day,electricity,walk/bicycle,never,66,frequently,57,small,5,15,29,11,Sometimes,"['Paper', 'Plastic', 'Glass']","['Grill', 'Airfryer']",1393,Finance,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,183.0,0.36065573770491804,0.3114754098360656,0.0273224043715847,0.08196721311475409,0.15846994535519127,0.060109289617486336,0.0,0.0,0.0,0.0,0.0
obese,male,omnivore,more frequently,wood,public,never,257,rarely,708,small,7,21,24,0,No,"['Plastic', 'Glass']",['Oven'],2071,Sales,Chennai,India,0.0,0.0,0.0,0.0,0.0,1017.0,0.2527040314650934,0.696165191740413,0.00688298918387414,0.02064896755162242,0.02359882005899705,0.0,0.0,0.0,0.0,0.0,0.0
normal,male,pescatarian,daily,natural gas,private,sometimes,106,never,2765,medium,6,21,45,24,No,"['Plastic', 'Glass', 'Metal']",['Stove'],2083,Operations,Kolkata,India,0.0,0.0,0.0,0.0,0.0,2967.0,0.03572632288506909,0.931917762049208,0.0020222446916076846,0.007077856420626896,0.015166835187057633,0.008088978766430738,0.0,0.0,0.0,0.0,0.0
overweight,male,pescatarian,twice a day,wood,walk/bicycle,often,79,never,8,large,1,20,16,19,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Oven', 'Microwave']",1069,Student,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,143.0,0.5524475524475524,0.055944055944055944,0.006993006993006993,0.13986013986013987,0.11188811188811189,0.13286713286713286,0.0,0.0,0.0,0.0,0.0
underweight,female,vegetarian,less frequently,wood,walk/bicycle,never,125,rarely,56,small,5,8,10,23,Sometimes,"['Paper', 'Plastic', 'Metal']","['Grill', 'Airfryer']",805,Other,Pune,India,0.0,0.0,0.0,0.0,0.0,227.0,0.5506607929515418,0.24669603524229075,0.022026431718061675,0.03524229074889868,0.04405286343612335,0.1013215859030837,0.0,0.0,0.0,0.0,0.0
normal,female,vegan,daily,wood,walk/bicycle,never,90,rarely,99,small,3,6,41,12,Sometimes,"['Plastic', 'Glass', 'Metal']",[],1045,Engineering,Jaipur,India,0.0,0.0,0.0,0.0,0.0,251.0,0.35856573705179284,0.3944223107569721,0.01195219123505976,0.02390438247011952,0.16334661354581673,0.04780876494023904,0.0,0.0,0.0,0.0,0.0
obese,male,pescatarian,daily,wood,private,sometimes,292,frequently,3730,extra large,1,14,39,1,Yes,"['Paper', 'Plastic']",['Oven'],3659,Finance,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,4077.0,0.07162129016433652,0.9148883983321069,0.0002452783909737552,0.003433897473632573,0.009565857247976454,0.0002452783909737552,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,less frequently,natural gas,walk/bicycle,often,266,rarely,41,small,6,18,42,3,No,"['Plastic', 'Glass']","['Oven', 'Microwave']",2051,Sales,Mumbai,India,0.0,0.0,0.0,0.0,0.0,376.0,0.7074468085106383,0.10904255319148937,0.015957446808510637,0.047872340425531915,0.11170212765957446,0.007978723404255319,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,more frequently,wood,public,never,219,rarely,1603,large,6,10,36,9,Sometimes,"['Plastic', 'Metal']","['Oven', 'Microwave']",2163,Operations,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,1883.0,0.11630377057886351,0.8513011152416357,0.003186404673393521,0.0053106744556558685,0.019118428040361127,0.004779607010090282,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,twice a day,coal,walk/bicycle,often,299,very frequently,2,small,5,18,2,5,No,"['Plastic', 'Metal']","['Microwave', 'Grill', 'Airfryer']",2787,Student,Delhi,India,0.0,0.0,0.0,0.0,0.0,331.0,0.9033232628398792,0.006042296072507553,0.015105740181268883,0.054380664652567974,0.006042296072507553,0.015105740181268883,0.0,0.0,0.0,0.0,0.0
obese,female,vegan,less frequently,wood,public,often,245,rarely,687,medium,5,7,46,14,Yes,"['Paper', 'Glass', 'Metal']","['Stove', 'Oven']",1765,Other,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,1004.0,0.24402390438247012,0.6842629482071713,0.0049800796812749,0.0069721115537848604,0.045816733067729085,0.013944223107569721,0.0,0.0,0.0,0.0,0.0
overweight,female,vegan,more frequently,natural gas,walk/bicycle,sometimes,209,never,92,medium,3,6,10,5,Sometimes,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",809,Engineering,Chennai,India,0.0,0.0,0.0,0.0,0.0,325.0,0.6430769230769231,0.28307692307692306,0.009230769230769232,0.018461538461538463,0.03076923076923077,0.015384615384615385,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,daily,coal,walk/bicycle,often,251,rarely,57,medium,7,18,7,24,Sometimes,"['Paper', 'Plastic', 'Glass']","['Stove', 'Microwave']",1593,Finance,Kolkata,India,0.0,0.0,0.0,0.0,0.0,364.0,0.6895604395604396,0.1565934065934066,0.019230769230769232,0.04945054945054945,0.019230769230769232,0.06593406593406594,0.0,0.0,0.0,0.0,0.0
obese,male,vegetarian,daily,natural gas,private,often,70,rarely,6019,extra large,3,20,46,21,No,"['Paper', 'Metal']","['Stove', 'Microwave']",4040,Sales,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,6179.0,0.011328693963424502,0.9741058423693154,0.0004855154555753358,0.0032367697038355723,0.0074445703188218155,0.0033986081890273506,0.0,0.0,0.0,0.0,0.0
obese,male,vegan,daily,natural gas,walk/bicycle,never,202,rarely,65,medium,7,23,25,18,No,"['Paper', 'Plastic', 'Glass']","['Oven', 'Grill', 'Airfryer']",1837,Operations,Pune,India,0.0,0.0,0.0,0.0,0.0,340.0,0.5941176470588235,0.19117647058823528,0.020588235294117647,0.06764705882352941,0.07352941176470588,0.052941176470588235,0.0,0.0,0.0,0.0,0.0
normal,male,vegan,less frequently,coal,walk/bicycle,often,105,frequently,51,medium,7,19,47,18,Sometimes,"['Glass', 'Metal']","['Stove', 'Oven', 'Grill', 'Airfryer']",2690,Student,Jaipur,India,0.0,0.0,0.0,0.0,0.0,247.0,0.4251012145748988,0.20647773279352227,0.02834008097165992,0.07692307692307693,0.1902834008097166,0.0728744939271255,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,more frequently,wood,walk/bicycle,never,253,frequently,52,small,1,6,33,4,Yes,"['Paper', 'Plastic']","['Stove', 'Microwave', 'Grill', 'Airfryer']",1587,Other,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,349.0,0.7249283667621776,0.1489971346704871,0.0028653295128939827,0.017191977077363897,0.09455587392550144,0.011461318051575931,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,daily,natural gas,private,never,63,very frequently,6824,extra large,2,4,2,23,Yes,['Metal'],[],4082,Engineering,Mumbai,India,0.0,0.0,0.0,0.0,0.0,6918.0,0.009106678230702514,0.9864122578779995,0.0002891008962127783,0.0005782017924255566,0.0002891008962127783,0.00332466030644695,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,twice a day,wood,private,never,182,frequently,3293,large,3,11,14,7,Yes,"['Paper', 'Plastic']","['Oven', 'Microwave']",2629,Finance,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,3510.0,0.05185185185185185,0.9381766381766382,0.0008547008547008547,0.0031339031339031338,0.003988603988603989,0.0019943019943019944,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,twice a day,coal,private,never,199,very frequently,6211,extra large,5,8,45,17,No,"['Paper', 'Plastic', 'Glass', 'Metal']",['Oven'],3700,Sales,Delhi,India,0.0,0.0,0.0,0.0,0.0,6485.0,0.030686198920585966,0.9577486507324595,0.0007710100231303007,0.001233616037008481,0.006939090208172706,0.0026214340786430224,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,more frequently,wood,walk/bicycle,often,83,very frequently,60,small,2,6,42,1,No,['Plastic'],"['Stove', 'Oven', 'Grill', 'Airfryer']",2732,Operations,Bengaluru,India,0.0,0.0,0.0,0.0,0.0,194.0,0.42783505154639173,0.30927835051546393,0.010309278350515464,0.030927835051546393,0.21649484536082475,0.005154639175257732,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,daily,natural gas,walk/bicycle,never,132,very frequently,63,extra large,6,17,5,15,Sometimes,"['Plastic', 'Glass']","['Stove', 'Oven']",2946,Student,Chennai,India,0.0,0.0,0.0,0.0,0.0,238.0,0.5546218487394958,0.2647058823529412,0.025210084033613446,0.07142857142857142,0.02100840336134454,0.06302521008403361,0.0,0.0,0.0,0.0,0.0
overweight,female,vegetarian,twice a day,electricity,private,often,250,never,9941,extra large,3,0,36,7,Sometimes,"['Plastic', 'Glass']","['Stove', 'Microwave']",3703,Other,Kolkata,India,0.0,0.0,0.0,0.0,0.0,10237.0,0.02442121715346293,0.9710852788902999,0.00029305460584155515,0.0,0.003516655270098662,0.000683794080296962,0.0,0.0,0.0,0.0,0.0
normal,female,vegetarian,daily,natural gas,public,often,190,rarely,557,small,5,20,20,12,Yes,['Paper'],"['Grill', 'Airfryer']",1243,Engineering,Hyderabad,India,0.0,0.0,0.0,0.0,0.0,804.0,0.236318407960199,0.6927860696517413,0.006218905472636816,0.024875621890547265,0.024875621890547265,0.014925373134328358,0.0,0.0,0.0,0.0,0.0
underweight,male,omnivore,daily,coal,private,often,64,never,4499,medium,6,24,30,24,Sometimes,"['Paper', 'Glass', 'Metal']",['Oven'],2702,Finance,Pune,India,0.0,0.0,0.0,0.0,0.0,4647.0,0.01377232623197762,0.9681514955885517,0.0012911555842479018,0.005164622336991607,0.006455777921239509,0.005164622336991607,0.0,0.0,0.0,0.0,0.0
overweight,female,omnivore,twice a day,wood,private,often,246,never,8764,small,6,24,36,7,Yes,['Plastic'],"['Stove', 'Oven', 'Microwave', 'Grill', 'Airfryer']",1815,Sales,Jaipur,India,0.0,0.0,0.0,0.0,0.0,9083.0,0.02708356269954861,0.964879445117252,0.0006605746999889904,0.0026422987999559617,0.003963448199933942,0.0007706704833204889,0.0,0.0,0.0,0.0,0.0
overweight,male,vegetarian,daily,natural gas,walk/bicycle,never,133,very frequently,70,small,3,5,11,16,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Grill', 'Airfryer']",2204,Operations,Ahmedabad,India,0.0,0.0,0.0,0.0,0.0,238.0,0.5588235294117647,0.29411764705882354,0.012605042016806723,0.02100840336134454,0.046218487394957986,0.06722689075630252,0.0,0.0,0.0,0.0,0.0
obese,female,vegetarian,twice a day,coal,private,sometimes,227,very frequently,8786,extra large,4,20,24,2,Yes,['Metal'],"['Oven', 'Grill', 'Airfryer']",5976,Student,Mumbai,India,0.0,0.0,0.0,0.0,0.0,9063.0,0.025046893964470927,0.9694361690389496,0.00044135495972635994,0.0022067747986317995,0.0026481297583581596,0.00022067747986317997,0.0,0.0,0.0,0.0,0.0
underweight,male,vegan,twice a day,coal,public,often,59,never,1991,small,2,14,0,12,Sometimes,"['Paper', 'Plastic']","['Oven', 'Microwave', 'Grill', 'Airfryer']",1009,Other,Navi Mumbai,India,0.0,0.0,0.0,0.0,0.0,2078.0,0.028392685274302214,0.9581328200192493,0.0009624639076034649,0.006737247353224254,0.0,0.005774783445620789,0.0,0.0,0.0,0.0,0.0
obese,female,pescatarian,less frequently,natural gas,walk/bicycle,sometimes,270,frequently,34,medium,2,24,10,18,Sometimes,"['Paper', 'Glass', 'Metal']","['Oven', 'Microwave']",1641,Engineering,Delhi,India,0.0,0.0,0.0,0.0,0.0,358.0,0.7541899441340782,0.09497206703910614,0.00558659217877095,0.0670391061452514,0.027932960893854747,0.05027932960893855,0.0,0.0,0.0,0.0,0.0
